project_code;deployment_id;class;order;family;genus;species;common_name;start_time;group_size;check;scientific_name;spanish_common_name;longitude;latitude;start_date;end_date;location_name;ecosystem_short;n_images;Date;Time;delta.time.secs;delta.time.mins;delta.time.hours;delta.time.days
FAZ;FAZ022;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-07-20 07:09;1;2;Dasyprocta fuliginosa;agutí negro;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-07-20;07:09:00;6900600;115010;1916.8;79.9
FAZ;FAZ022;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-08-07 16:48;1;2;Dasyprocta fuliginosa;agutí negro;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-08-07;16:48:00;1589940;26499;441.6;18.4
FAZ;FAZ022;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-08-15 15:53;1;2;Dasyprocta fuliginosa;agutí negro;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-08-15;15:53:00;687900;11465;191.1;8
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Metachirus;nudicaudatus;Brown Four-eyed Opossum;2024-06-12 23:51;2;2;Metachirus nudicaudatus;chucha de cuatro ojos;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-06-12;23:51:00;0;0;0;0
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Metachirus;nudicaudatus;Brown Four-eyed Opossum;2024-06-16 21:49;1;2;Metachirus nudicaudatus;chucha de cuatro ojos;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-06-16;21:49:00;338280;5638;94;3.9
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Metachirus;nudicaudatus;Brown Four-eyed Opossum;2024-06-16 23:35;1;2;Metachirus nudicaudatus;chucha de cuatro ojos;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-06-16;23:35:00;6360;106;1.8;0.1
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Metachirus;myosuros;Common Brown Four-eyed Opossum;2024-02-29 19:15;1;1;Metachirus myosuros;chucha de cuatro ojos común;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-02-29;19:15:00;0;0;0;0
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Metachirus;myosuros;Common Brown Four-eyed Opossum;2024-03-07 20:05;1;1;Metachirus myosuros;chucha de cuatro ojos común;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-07;20:05:00;607800;10130;168.8;7
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Metachirus;myosuros;Common Brown Four-eyed Opossum;2024-03-08 21:41;1;1;Metachirus myosuros;chucha de cuatro ojos común;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-08;21:41:00;92160;1536;25.6;1.1
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Metachirus;myosuros;Common Brown Four-eyed Opossum;2024-03-11 01:29;1;1;Metachirus myosuros;chucha de cuatro ojos común;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-11;01:29:00;186480;3108;51.8;2.2
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Metachirus;myosuros;Common Brown Four-eyed Opossum;2024-03-17 00:51;1;1;Metachirus myosuros;chucha de cuatro ojos común;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-17;00:51:00;516120;8602;143.4;6
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Metachirus;myosuros;Common Brown Four-eyed Opossum;2024-03-19 04:44;1;1;Metachirus myosuros;chucha de cuatro ojos común;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-19;04:44:00;186780;3113;51.9;2.2
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Metachirus;myosuros;Common Brown Four-eyed Opossum;2024-03-21 05:00;1;1;Metachirus myosuros;chucha de cuatro ojos común;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-21;05:00:00;173760;2896;48.3;2
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Metachirus;myosuros;Common Brown Four-eyed Opossum;2024-04-10 01:20;1;1;Metachirus myosuros;chucha de cuatro ojos común;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-04-10;01:20:00;1714800;28580;476.3;19.8
FAZ;FAZ022;Mammalia;Carnivora;Mustelidae;Galictis;vittata;Greater Grison;2024-05-27 23:30;1;2;Galictis vittata;grisón mayor;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-05-27;23:30:00;0;0;0;0
FAZ;FAZ022;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-04-03 20:27;1;1;Cuniculus paca;lapa;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-04-03;20:27:00;0;0;0;0
FAZ;FAZ022;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-04-28 04:19;1;1;Cuniculus paca;lapa;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-04-28;04:19:00;2101920;35032;583.9;24.3
FAZ;FAZ022;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-04-28 20:30;1;1;Cuniculus paca;lapa;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-04-28;20:30:00;58260;971;16.2;0.7
FAZ;FAZ022;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-02 01:26;1;2;Cuniculus paca;lapa;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-06-02;01:26:00;2955360;49256;820.9;34.2
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Marmosa;NA;Marmosa Species;2024-02-25 18:54;1;1;Marmosa NA;marmosa sp;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-02-25;18:54:00;0;0;0;0
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Marmosa;NA;Marmosa Species;2024-03-17 05:47;1;1;Marmosa NA;marmosa sp;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-17;05:47:00;1767180;29453;490.9;20.5
FAZ;FAZ022;Mammalia;Didelphimorphia;Didelphidae;Marmosa;NA;Marmosa Species;2024-04-05 20:01;1;1;Marmosa NA;marmosa sp;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-04-05;20:01:00;1692840;28214;470.2;19.6
FAZ;FAZ022;Mammalia;Primates;Cebidae;Sapajus;apella;Margarita Island Capuchin;2024-03-14 14:32;1;1;Sapajus apella;mono maicero;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-14;14:32:00;0;0;0;0
FAZ;FAZ022;Mammalia;Carnivora;Felidae;Leopardus;pardalis;Ocelot;2024-04-14 09:55;1;1;Leopardus pardalis;ocelote;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-04-14;09:55:00;0;0;0;0
FAZ;FAZ022;Mammalia;Pilosa;Myrmecophagidae;Tamandua;tetradactyla;Southern Tamandua;2024-02-27 02:29;1;1;Tamandua tetradactyla;oso melero del sur;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-02-27;02:29:00;0;0;0;0
FAZ;FAZ022;Mammalia;Pilosa;Myrmecophagidae;Tamandua;tetradactyla;Southern Tamandua;2024-04-28 21:58;1;1;Tamandua tetradactyla;oso melero del sur;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-04-28;21:58:00;5340540;89009;1483.5;61.8
FAZ;FAZ022;Mammalia;Pilosa;Myrmecophagidae;Tamandua;tetradactyla;Southern Tamandua;2024-04-29 01:16;1;1;Tamandua tetradactyla;oso melero del sur;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-04-29;01:16:00;11880;198;3.3;0.1
FAZ;FAZ022;Mammalia;Pilosa;Myrmecophagidae;Tamandua;tetradactyla;Southern Tamandua;2024-05-18 02:09;1;1;Tamandua tetradactyla;oso melero del sur;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-05-18;02:09:00;1644780;27413;456.9;19
FAZ;FAZ022;Mammalia;Pilosa;Myrmecophagidae;Tamandua;tetradactyla;Southern Tamandua;2024-05-27 23:26;1;2;Tamandua tetradactyla;oso melero del sur;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-05-27;23:26:00;854220;14237;237.3;9.9
FAZ;FAZ022;Mammalia;Pilosa;Myrmecophagidae;Tamandua;tetradactyla;Southern Tamandua;2024-08-18 20:34;1;2;Tamandua tetradactyla;oso melero del sur;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-08-18;20:34:00;7160880;119348;1989.1;82.9
FAZ;FAZ022;Mammalia;Rodentia;NA;NA;NA;Rodent;2024-03-07 21:32;1;1;NA NA;roedor sp;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-07;21:32:00;0;0;0;0
FAZ;FAZ022;Mammalia;Rodentia;NA;NA;NA;Rodent;2024-03-07 23:43;1;1;NA NA;roedor sp;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-07;23:43:00;7860;131;2.2;0.1
FAZ;FAZ022;Mammalia;Rodentia;NA;NA;NA;Rodent;2024-03-08 21:59;1;1;NA NA;roedor sp;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-08;21:59:00;80160;1336;22.3;0.9
FAZ;FAZ022;Mammalia;Rodentia;NA;NA;NA;Rodent;2024-03-09 00:49;1;1;NA NA;roedor sp;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-03-09;00:49:00;10200;170;2.8;0.1
FAZ;FAZ022;Mammalia;Rodentia;NA;NA;NA;Rodent;2024-07-18 23:40;1;2;NA NA;roedor sp;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-07-18;23:40:00;11400660;190011;3166.8;132
FAZ;FAZ022;Mammalia;Carnivora;Mustelidae;Eira;barbara;Tayra;2024-06-15 14:40;1;2;Eira barbara;tayra;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;2;2024-06-15;14:40:00;0;0;0;0
FAZ;FAZ022;Mammalia;Carnivora;Mustelidae;Eira;barbara;Tayra;2024-08-09 13:37;1;2;Eira barbara;tayra;-71.814462;4.33283;2024-02-23 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque cano muco;1;2024-08-09;13:37:00;4748220;79137;1319;55
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-05 07:32;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;2;2024-03-05;07:32:00;0;0;0;0
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-07 17:44;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-03-07;17:44:00;209520;3492;58.2;2.4
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-30 13:48;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-03-30;13:48:00;1973040;32884;548.1;22.8
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-01 10:28;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-04-01;10:28:00;160800;2680;44.7;1.9
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-06 09:22;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;2;2024-04-06;09:22:00;428040;7134;118.9;5
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-06 17:51;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-04-06;17:51:00;30540;509;8.5;0.4
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-07 09:11;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-04-07;09:11:00;55200;920;15.3;0.6
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-12 16:27;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-04-12;16:27:00;458160;7636;127.3;5.3
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-21 07:54;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-04-21;07:54:00;746820;12447;207.4;8.6
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-22 15:59;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-04-22;15:59:00;115500;1925;32.1;1.3
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-23 13:22;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;2;2024-04-23;13:22:00;76980;1283;21.4;0.9
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-24 18:10;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-04-24;18:10:00;103680;1728;28.8;1.2
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-25 07:24;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-04-25;07:24:00;47640;794;13.2;0.5
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-25 18:41;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-04-25;18:41:00;40620;677;11.3;0.5
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-04-30 12:29;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-04-30;12:29:00;409680;6828;113.8;4.7
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-05-02 18:05;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-05-02;18:05:00;192960;3216;53.6;2.2
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-05-04 12:32;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;2;2024-05-04;12:32:00;152820;2547;42.5;1.8
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-05-07 09:59;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-05-07;09:59:00;250020;4167;69.4;2.9
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-05-10 15:03;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-05-10;15:03:00;277440;4624;77.1;3.2
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-05-11 08:13;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-05-11;08:13:00;61800;1030;17.2;0.7
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-05-11 12:42;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-05-11;12:42:00;16140;269;4.5;0.2
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-05-23 08:13;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-05-23;08:13:00;1020660;17011;283.5;11.8
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-05-23 13:34;1;1;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-05-23;13:34:00;19260;321;5.3;0.2
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-05-28 09:05;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-05-28;09:05:00;415860;6931;115.5;4.8
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-06-03 10:39;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-06-03;10:39:00;524040;8734;145.6;6.1
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-06-05 07:25;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-06-05;07:25:00;161160;2686;44.8;1.9
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-06-10 10:08;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-06-10;10:08:00;441780;7363;122.7;5.1
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-06-27 14:10;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-06-27;14:10:00;1483320;24722;412;17.2
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-06-27 15:54;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-06-27;15:54:00;6240;104;1.7;0.1
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-06-28 10:39;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-06-28;10:39:00;67500;1125;18.8;0.8
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-06-30 13:33;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-06-30;13:33:00;183240;3054;50.9;2.1
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-07-03 11:08;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-07-03;11:08:00;250500;4175;69.6;2.9
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-07-06 07:05;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;2;2024-07-06;07:05:00;244620;4077;68;2.8
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-07-14 08:30;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-07-14;08:30:00;696300;11605;193.4;8.1
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-07-19 08:07;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;4;2024-07-19;08:07:00;430620;7177;119.6;5
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-08-01 17:10;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-08-01;17:10:00;1155780;19263;321;13.4
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-08-05 14:10;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;4;2024-08-05;14:10:00;334800;5580;93;3.9
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-08-06 15:06;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-08-06;15:06:00;89760;1496;24.9;1
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-08-16 06:48;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-08-16;06:48:00;834120;13902;231.7;9.7
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-08-19 11:09;2;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;2;2024-08-19;11:09:00;274860;4581;76.3;3.2
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-08-22 11:12;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;2;2024-08-22;11:12:00;259380;4323;72;3
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-08-23 14:55;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-08-23;14:55:00;99780;1663;27.7;1.2
FAZ;FAZ023;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-08-24 06:46;1;2;Dasyprocta fuliginosa;agutí negro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;2;2024-08-24;06:46:00;57060;951;15.8;0.7
FAZ;FAZ023;Mammalia;Rodentia;Caviidae;Hydrochoerus;hydrochaeris;Capybara;2024-08-12 10:55;1;2;Hydrochoerus hydrochaeris;chigüiro;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-08-12;10:55:00;0;0;0;0
FAZ;FAZ023;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-05-02 01:53;1;1;Cuniculus paca;lapa;-71.8164;4.34752;2024-02-23 00:00;2024-05-23 00:00;Fc. Guarany;Bosque de galerÃ­a;1;2024-05-02;01:53:00;0;0;0;0
